Order ID,Order Date,Order Quantity,Sales,Profit,Unit Price,Province,Customer Segment,Product Category
8578,2011/9/2,40,366.87,-1.79,9.74,New Brunswick,Corporate,Furniture
9669,2009/4/22,18,292.11,-91.95,15.42,New Brunswick,Corporate,Office Supplies
9952,2012/5/1,47,7890.89,-771.09,167.27,New Brunswick,Home Office,Office Supplies
10630,2010/2/4,44,2773.84,-513.76,58.14,New Brunswick,Corporate,Furniture
10657,2010/9/25,44,289.94,-102.19,6.48,New Brunswick,Consumer,Office Supplies
10657,2010/9/25,8,1848.52,-493.60,218.75,New Brunswick,Consumer,Furniture
10661,2009/1/23,42,1312.65,488.31,30.98,New Brunswick,Consumer,Office Supplies
11427,2010/11/24,27,58.64,4.55,2.21,New Brunswick,Small Business,Office Supplies
11427,2010/11/24,20,136.06,-33.22,6.37,New Brunswick,Small Business,Office Supplies
12037,2011/6/30,14,135.21,5.89,9.27,New Brunswick,Consumer,Office Supplies
12259,2010/2/14,45,5007.69,-899.34,114.98,New Brunswick,Consumer,Furniture
12259,2010/2/14,45,1379.62,-66.07,31.98,New Brunswick,Consumer,Office Supplies
12900,2010/5/3,50,627.12,100.04,12.64,New Brunswick,Corporate,Furniture
12900,2010/5/3,18,4096.21,308.22,306.14,New Brunswick,Corporate,Technology
12999,2010/4/3,31,2712.07,-435.56,95.43,New Brunswick,Consumer,Office Supplies
13632,2009/3/10,6,608.93,-193.96,99.99,New Brunswick,Home Office,Technology
13920,2009/10/9,25,901.32,338.01,37.94,New Brunswick,Home Office,Office Supplies
13920,2009/10/9,24,207.21,-78.64,8.57,New Brunswick,Home Office,Office Supplies
15651,2012/10/4,40,2182.91,549.45,60.22,New Brunswick,Small Business,Office Supplies
15651,2012/10/4,14,1144.35,-448.60,80.98,New Brunswick,Small Business,Office Supplies
15651,2012/10/4,8,1496.83,-329.72,179.29,New Brunswick,Small Business,Furniture
16197,2012/10/26,23,218.71,67.23,9.11,New Brunswick,Consumer,Office Supplies
16197,2012/10/26,19,103.68,-58.16,5.28,New Brunswick,Consumer,Office Supplies
16770,2009/1/6,17,37.06,0.61,2.1,New Brunswick,Consumer,Office Supplies
16802,2011/4/20,44,302.59,-124.44,6.68,New Brunswick,Home Office,Office Supplies
16802,2011/4/20,26,2703.45,-445.04,95.99,New Brunswick,Home Office,Office Supplies
16961,2009/1/6,27,46.86,-37.08,1.7,New Brunswick,Consumer,Technology
16961,2009/1/6,34,1089.59,433.24,30.98,New Brunswick,Consumer,Office Supplies
17543,2012/5/25,1,15.73,-9.17,6.48,New Brunswick,Consumer,Office Supplies
17543,2012/5/25,35,1041.74,-51.74,30.98,New Brunswick,Consumer,Office Supplies
17543,2012/5/25,26,4300.626,685.21,200.99,New Brunswick,Consumer,Technology
18055,2010/2/4,3,19.98,-9.61,4.98,New Brunswick,Corporate,Office Supplies
20480,2009/1/29,38,16147.61,7604.95,420.98,New Brunswick,Corporate,Office Supplies
20484,2009/1/29,14,1122.6375,17.68,95.99,New Brunswick,Consumer,Technology
20579,2012/10/1,16,1434.086,-26.25,110.99,New Brunswick,Small Business,Technology
20933,2012/8/26,45,2079.474,-81.57,55.99,New Brunswick,Corporate,Technology
21155,2011/2/5,4,81.78,-12.43,19.98,New Brunswick,Consumer,Office Supplies
21703,2009/3/2,3,12.01,-1.08,3.69,New Brunswick,Small Business,Office Supplies
21703,2009/3/2,20,1846.76,3.14,92.23,New Brunswick,Small Business,Furniture
21703,2009/3/2,15,2211.734,80.76,175.99,New Brunswick,Small Business,Technology
21731,2011/11/26,26,1580.57,-750.82,60.98,New Brunswick,Corporate,Office Supplies
21799,2011/4/19,42,115.99,-53.35,2.6,New Brunswick,Corporate,Office Supplies
21985,2009/8/26,1,255.83,-132.74,226.67,New Brunswick,Corporate,Furniture
21985,2009/8/26,45,947.66,-2175.09,20.98,New Brunswick,Corporate,Office Supplies
22210,2011/9/19,37,1033.44,385.63,29.14,New Brunswick,Corporate,Office Supplies
22628,2009/10/29,30,2951.7,-1111.45,95.95,New Brunswick,Corporate,Furniture
23106,2010/10/20,35,25313.34,8612.11,810.98,New Brunswick,Corporate,Technology
23360,2009/5/11,30,512.97,261.29,15.67,New Brunswick,Consumer,Office Supplies
23809,2012/6/4,7,86.61,15.69,12.97,New Brunswick,Home Office,Office Supplies
24870,2009/4/24,38,1396.58,600.72,35.41,New Brunswick,Small Business,Technology
24870,2009/4/24,45,6448.69,1663.35,142.86,New Brunswick,Small Business,Office Supplies
25793,2012/4/7,27,3436.771,520.00,155.99,New Brunswick,Consumer,Technology
26629,2009/7/10,38,21956.03,5903.09,599.99,New Brunswick,Consumer,Technology
26629,2009/7/10,32,89.89,-8.16,2.78,New Brunswick,Consumer,Office Supplies
27875,2010/3/26,5,64.97,-190.30,3.48,New Brunswick,Consumer,Office Supplies
27879,2010/2/26,44,669.01,299.35,15.74,New Brunswick,Small Business,Office Supplies
27879,2010/2/26,30,301.6,-24.93,9.65,New Brunswick,Small Business,Furniture
28198,2012/2/8,50,7703.9665,2446.50,175.99,New Brunswick,Consumer,Technology
28583,2009/11/12,25,5811.72,2431.60,223.98,New Brunswick,Small Business,Office Supplies
28738,2012/8/10,2,23.54,-14.47,8.6,New Brunswick,Small Business,Office Supplies
28738,2012/8/10,10,1539.83,34.85,165.2,New Brunswick,Small Business,Office Supplies
29120,2010/5/12,43,1677.27,528.79,40.98,New Brunswick,Consumer,Office Supplies
29120,2010/5/12,21,1556.08,-41.77,70.98,New Brunswick,Consumer,Furniture
29504,2010/9/23,20,1485.06,25.32,70.98,New Brunswick,Small Business,Furniture
29504,2010/9/23,34,1211.18,208.40,38.76,New Brunswick,Small Business,Office Supplies
30625,2010/2/8,37,478.94,10.56,12.53,New Brunswick,Corporate,Office Supplies
30625,2010/2/8,24,2429.09,-20.67,105.29,New Brunswick,Corporate,Furniture
31174,2009/3/26,20,4520.6,1944.38,225.04,New Brunswick,Consumer,Office Supplies
31174,2009/3/26,29,225.25,-7.59,7.84,New Brunswick,Consumer,Office Supplies
31302,2012/8/1,41,4648.64,1777.67,115.79,New Brunswick,Small Business,Technology
31973,2011/5/12,15,404.54,43.99,26.64,New Brunswick,Small Business,Furniture
31973,2011/5/12,16,124.89,-111.17,7.28,New Brunswick,Small Business,Office Supplies
32101,2009/12/26,48,14567.15,3799.59,291.73,New Brunswick,Corporate,Furniture
32929,2011/5/2,8,44.56,4.81,5.68,New Brunswick,Corporate,Office Supplies
32929,2011/5/2,13,152.14,-26.87,12.21,New Brunswick,Corporate,Office Supplies
33414,2012/2/10,9,37.22,-2.76,4.13,New Brunswick,Small Business,Office Supplies
34596,2011/8/31,39,302.09,-67.09,7.68,New Brunswick,Consumer,Office Supplies
35457,2009/12/7,45,3286.27,1102.58,70.97,New Brunswick,Consumer,Office Supplies
35940,2010/5/27,47,136.63,-162.61,2.88,New Brunswick,Consumer,Office Supplies
36449,2010/9/5,43,927.82,255.03,20.24,New Brunswick,Corporate,Furniture
36449,2010/9/5,27,123.37,-6.69,4.71,New Brunswick,Corporate,Office Supplies
37313,2012/7/2,44,3304.38,-634.49,70.71,New Brunswick,Corporate,Furniture
37313,2012/7/2,17,908.412,-71.19,65.99,New Brunswick,Corporate,Technology
37348,2009/6/13,33,551.67,25.44,17.15,New Brunswick,Home Office,Office Supplies
37510,2009/3/8,15,2466.02,243.73,161.55,New Brunswick,Small Business,Office Supplies
37762,2012/6/6,20,135.02,-60.69,6.48,New Brunswick,Small Business,Office Supplies
38628,2011/10/29,23,667.998,251.26,35.99,New Brunswick,Small Business,Technology
38848,2012/12/16,6,259.52,45.20,43.41,New Brunswick,Home Office,Office Supplies
38950,2011/7/2,24,109.23,-100.58,4.38,New Brunswick,Small Business,Office Supplies
38950,2011/7/2,39,74,-20.60,1.89,New Brunswick,Small Business,Office Supplies
38950,2011/7/2,30,288.45,-5.98,9.31,New Brunswick,Small Business,Office Supplies
39521,2009/8/9,28,112.35,31.27,4.13,New Brunswick,Small Business,Office Supplies
40289,2012/11/26,26,78.09,19.63,2.88,New Brunswick,Consumer,Office Supplies
40289,2012/11/26,4,42.77,-1.19,10.14,New Brunswick,Consumer,Office Supplies
40775,2010/11/17,23,279.63,61.69,12.58,New Brunswick,Corporate,Furniture
41094,2009/1/6,46,298.97,-225.86,6.48,New Brunswick,Corporate,Office Supplies
41094,2009/1/6,6,159.05,-153.46,20.34,New Brunswick,Corporate,Office Supplies
41186,2010/11/22,13,142.12,54.91,9.78,New Brunswick,Corporate,Office Supplies
41351,2010/9/23,48,8273.2795,2461.31,205.99,New Brunswick,Consumer,Technology
41605,2010/12/25,4,114.57,-29.98,24.92,New Brunswick,Small Business,Office Supplies
41667,2012/6/20,18,1062.2195,132.37,65.99,New Brunswick,Small Business,Technology
42982,2012/7/27,12,1318.34,464.05,105.34,New Brunswick,Consumer,Furniture
43745,2010/11/1,5,128.59,-15.17,25.98,New Brunswick,Corporate,Office Supplies
43745,2010/11/1,1,4.97,-4.91,3.55,New Brunswick,Corporate,Office Supplies
44167,2012/1/30,23,3194.05,608.52,142.86,New Brunswick,Small Business,Office Supplies
44997,2011/9/28,46,88.1,-161.61,1.76,New Brunswick,Consumer,Furniture
45408,2010/12/26,25,716.99,174.06,29.89,New Brunswick,Home Office,Technology
45924,2010/12/21,1,27.44,-11.76,24.95,New Brunswick,Corporate,Office Supplies
46565,2011/6/22,16,4691.27,1196.72,300.65,New Brunswick,Home Office,Office Supplies
46565,2011/6/22,50,804.14,-25.27,17.67,New Brunswick,Home Office,Furniture
46565,2011/6/22,8,567.51,-255.55,64.65,New Brunswick,Home Office,Office Supplies
46916,2011/10/3,40,103.79,37.85,2.61,New Brunswick,Home Office,Office Supplies
46916,2011/10/3,40,2108.21,273.61,51.75,New Brunswick,Home Office,Furniture
47173,2009/9/1,41,277.0745,-128.44,7.99,New Brunswick,Corporate,Technology
47271,2011/7/28,44,221.42,-142.02,4.98,New Brunswick,Corporate,Technology
47815,2012/12/30,45,580.96,-33.47,13.73,New Brunswick,Small Business,Furniture
47909,2010/3/9,38,185.19,-175.62,4.98,New Brunswick,Home Office,Office Supplies
47909,2010/3/9,22,220.26,-35.95,10.23,New Brunswick,Home Office,Office Supplies
47909,2010/3/9,48,843.03,419.90,20.99,New Brunswick,Home Office,Technology
48609,2010/2/24,26,176.34,-103.32,6.48,New Brunswick,Corporate,Office Supplies
48609,2010/2/24,5,186.5,4.16,37.44,New Brunswick,Corporate,Office Supplies
48643,2012/10/18,14,9171.71,2636.01,808.49,New Brunswick,Home Office,Technology
48643,2012/10/18,6,18.05,0.13,2.88,New Brunswick,Home Office,Office Supplies
48643,2012/10/18,50,2896.358,583.50,65.99,New Brunswick,Home Office,Technology
49380,2012/5/4,11,22145.37,6138.48,1938.02,New Brunswick,Consumer,Technology
49607,2009/5/4,6,1056.6435,-586.20,205.99,New Brunswick,Consumer,Technology
49862,2012/9/12,24,75.73,29.46,3.15,New Brunswick,Small Business,Office Supplies
50209,2010/9/10,34,1863.02,823.26,55.48,New Brunswick,Consumer,Office Supplies
50209,2010/9/10,2,53.3,-46.20,20.89,New Brunswick,Consumer,Office Supplies
50432,2009/6/7,7,2161.36,-92.37,284.98,New Brunswick,Small Business,Furniture
50432,2009/6/7,45,2494.92,816.72,55.48,New Brunswick,Small Business,Office Supplies
50500,2011/9/6,11,64.86,22.05,5.43,New Brunswick,Consumer,Office Supplies
50500,2011/9/6,45,109.39,16.31,2.47,New Brunswick,Consumer,Office Supplies
50626,2009/10/20,18,3267.41,248.19,170.98,New Brunswick,Consumer,Furniture
50626,2009/10/20,42,26126.92,9498.60,599.99,New Brunswick,Consumer,Technology
50657,2011/12/18,40,315.45,-305.88,7.38,New Brunswick,Corporate,Office Supplies
50657,2011/12/18,16,60.02,0.94,3.71,New Brunswick,Corporate,Office Supplies
50657,2011/12/18,49,7413.29,1148.23,150.98,New Brunswick,Corporate,Furniture
50725,2010/11/23,19,2441.1405,261.96,155.99,New Brunswick,Consumer,Technology
51175,2012/8/14,28,1135.24,271.81,41.71,New Brunswick,Consumer,Office Supplies
51175,2012/8/14,3,2136.93,-2297.48,699.99,New Brunswick,Consumer,Technology
51202,2012/4/13,4,30.89,-19.55,5.78,New Brunswick,Small Business,Office Supplies
51202,2012/4/13,34,170.46,-104.35,5.28,New Brunswick,Small Business,Office Supplies
51488,2010/5/2,31,1561.96,119.92,50.98,New Brunswick,Corporate,Office Supplies
51873,2009/5/6,29,265.92,79.67,9.11,New Brunswick,Consumer,Office Supplies
52711,2011/9/23,7,220.79,-91.51,30.97,New Brunswick,Home Office,Technology
52711,2011/9/23,41,755.19,81.44,17.67,New Brunswick,Home Office,Furniture
53222,2009/10/19,2,21.71,-15.13,6.48,New Brunswick,Small Business,Office Supplies
54146,2010/10/18,3,124.75,-112.64,40.96,New Brunswick,Corporate,Technology
54791,2012/12/20,27,1087.58,514.45,39.89,New Brunswick,Corporate,Furniture
54791,2012/12/20,42,4273.35,-892.03,101.41,New Brunswick,Corporate,Office Supplies
55335,2012/9/15,30,8684.23,1488.77,280.98,New Brunswick,Consumer,Furniture
55525,2009/5/8,1,291.4,-763.16,300.97,New Brunswick,Corporate,Technology
55746,2009/6/30,29,324.75,-36.87,11.29,New Brunswick,Consumer,Office Supplies
56960,2009/8/6,48,2784.8295,788.29,65.99,New Brunswick,Small Business,Technology
57059,2011/6/1,50,212.12,-154.63,3.98,New Brunswick,Corporate,Office Supplies
57059,2011/6/1,25,2455.54,1361.88,98.31,New Brunswick,Corporate,Office Supplies
57568,2010/6/17,38,592.54,282.11,15.67,New Brunswick,Small Business,Office Supplies
57798,2012/9/15,20,3050.81,-124.04,140.98,New Brunswick,Small Business,Furniture
58273,2010/6/20,31,244.9,-61.14,8.46,New Brunswick,Corporate,Technology
58693,2009/10/21,50,876.64,-126.68,15.99,New Brunswick,Corporate,Office Supplies
58818,2009/4/15,41,998.05,391.14,22.98,New Brunswick,Consumer,Technology
58818,2009/4/15,20,4353.02,661.77,226.67,New Brunswick,Consumer,Furniture
59171,2011/9/12,39,105.07,9.11,2.88,New Brunswick,Corporate,Office Supplies
59271,2011/4/25,40,630.38,-186.77,14.81,New Brunswick,Corporate,Office Supplies
59271,2011/4/25,23,144.03,-37.04,5.98,New Brunswick,Corporate,Office Supplies
59680,2012/6/18,15,17.77,-37.67,0.99,New Brunswick,Consumer,Technology
97,2010/1/28,26,75.57,28.24,2.89,Yukon,Consumer,Office Supplies
323,2009/3/25,20,108.09,25.76,5.68,Yukon,Small Business,Office Supplies
323,2009/3/25,2,55.34,-31.24,22.84,Yukon,Small Business,Office Supplies
1095,2011/8/21,28,142.18,-50.14,4.98,Yukon,Consumer,Office Supplies
2562,2012/7/31,28,64.82,-32.03,2.12,Yukon,Consumer,Technology
2562,2012/7/31,6,77.6,-37.07,11.34,Yukon,Consumer,Office Supplies
2562,2012/7/31,17,821.18,308.63,48.91,Yukon,Consumer,Office Supplies
4099,2012/8/20,42,1691.51,285.16,42.76,Yukon,Consumer,Office Supplies
4099,2012/8/20,12,122.93,-6.83,9.78,Yukon,Consumer,Office Supplies
4099,2012/8/20,4,47.86,-17.32,9.48,Yukon,Consumer,Furniture
4099,2012/8/20,39,3607.8505,784.49,110.99,Yukon,Consumer,Technology
5509,2009/4/7,11,68.46,-22.48,5.58,Yukon,Home Office,Office Supplies
5509,2009/4/7,21,885.23,78.98,40.89,Yukon,Home Office,Furniture
8132,2009/5/14,46,229.35,-165.45,4.89,Yukon,Home Office,Technology
8132,2009/5/14,45,294.86,-141.12,6.68,Yukon,Home Office,Office Supplies
8868,2009/1/28,3,190.45,-44.05,59.98,Yukon,Corporate,Office Supplies
8868,2009/1/28,34,179.99,-102.27,5.18,Yukon,Corporate,Office Supplies
9857,2010/5/11,50,3615.8405,1861.35,85.99,Yukon,Home Office,Technology
10213,2011/2/17,12,464.57,-79.18,39.98,Yukon,Corporate,Technology
10884,2009/11/25,24,2525.9875,416.67,125.99,Yukon,Consumer,Technology
11843,2009/7/17,42,4993.42,190.14,119.99,Yukon,Consumer,Technology
11843,2009/7/17,9,1059.3,67.60,115.79,Yukon,Consumer,Technology
12099,2009/9/11,1,17.59,10.85,2.61,Yukon,Corporate,Office Supplies
12099,2009/9/11,48,308.81,128.28,6.35,Yukon,Corporate,Office Supplies
12418,2012/2/18,38,299.01,-142.86,7.98,Yukon,Home Office,Office Supplies
13923,2012/7/8,39,220.09,-1795.74,4.48,Yukon,Home Office,Office Supplies
13923,2012/7/8,49,1220.23,172.62,22.84,Yukon,Home Office,Office Supplies
13923,2012/7/8,27,6152.8,554.55,225.02,Yukon,Home Office,Office Supplies
14439,2012/8/30,27,1428.64,494.26,54.96,Yukon,Corporate,Office Supplies
16643,2010/4/11,40,312.63,167.30,7.31,Yukon,Home Office,Office Supplies
16643,2010/4/11,46,441.4,146.04,10.06,Yukon,Home Office,Office Supplies
16807,2012/1/15,48,1585.6,632.13,35.44,Yukon,Small Business,Office Supplies
16807,2012/1/15,30,215.85,60.95,7.4,Yukon,Small Business,Office Supplies
16864,2012/10/29,42,12837.11,1881.76,320.64,Yukon,Consumer,Furniture
18147,2009/7/17,42,82.03,-15.56,1.88,Yukon,Home Office,Office Supplies
18147,2009/7/17,50,290.91,-108.19,5.78,Yukon,Home Office,Office Supplies
18918,2012/10/27,7,6362.94,-221.78,999.99,Yukon,Corporate,Technology
18919,2009/6/28,39,739.28,43.97,17.52,Yukon,Home Office,Office Supplies
19104,2010/8/10,48,5085.907,1366.69,125.99,Yukon,Small Business,Technology
19207,2012/3/15,23,66.02,10.88,3.08,Yukon,Corporate,Office Supplies
19207,2012/3/15,11,15.53,-5.92,1.26,Yukon,Corporate,Office Supplies
19840,2010/5/24,25,8270.57,2851.46,400.97,Yukon,Corporate,Technology
19943,2009/11/24,16,1959.92,-374.96,124.49,Yukon,Corporate,Furniture
20002,2012/8/12,9,41.03,-30.47,4.77,Yukon,Corporate,Technology
20066,2012/9/2,3,40.79,-11.69,11.58,Yukon,Home Office,Office Supplies
20066,2012/9/2,16,524.25,124.18,30.98,Yukon,Home Office,Office Supplies
20615,2012/4/15,29,151.09,4.59,4.76,Yukon,Home Office,Office Supplies
20864,2011/12/6,19,251.45,90.00,13.4,Yukon,Corporate,Furniture
20868,2010/10/9,9,1609.19,188.91,178.47,Yukon,Home Office,Office Supplies
21541,2009/10/8,43,3044.7,-78.36,70.98,Yukon,Corporate,Furniture
22661,2010/9/26,11,18.26,-3.89,1.68,Yukon,Corporate,Office Supplies
22689,2011/10/9,39,2405,696.17,67.84,Yukon,Home Office,Office Supplies
23361,2010/7/3,2,3.23,-2.73,1.26,Yukon,Corporate,Office Supplies
23361,2010/7/3,36,2861.66,-921.68,80.98,Yukon,Corporate,Office Supplies
23361,2010/7/3,7,373.2775,-204.93,65.99,Yukon,Corporate,Technology
23396,2010/6/18,30,11481.03,2799.65,399.98,Yukon,Home Office,Technology
23427,2011/8/8,30,442.76,-17.11,15.01,Yukon,Corporate,Office Supplies
23427,2011/8/8,22,2684.98,1115.14,120.98,Yukon,Corporate,Office Supplies
23751,2009/3/18,44,10364.36,1049.03,220.98,Yukon,Corporate,Furniture
23943,2011/6/23,24,376.53,3.44,15.94,Yukon,Corporate,Office Supplies
24608,2012/8/14,50,197.36,-43.50,4.18,Yukon,Home Office,Office Supplies
25507,2009/8/5,8,555.2,-267.86,64.65,Yukon,Home Office,Office Supplies
25509,2009/5/22,43,212.28,-103.22,4.98,Yukon,Corporate,Office Supplies
25952,2010/9/4,50,2864.1005,697.82,65.99,Yukon,Home Office,Technology
26336,2012/5/26,39,1516.82,-83.28,40.98,Yukon,Home Office,Technology
26336,2012/5/26,45,2752.68,430.32,62.18,Yukon,Home Office,Office Supplies
27558,2011/7/7,21,423.24,128.83,21.38,Yukon,Consumer,Office Supplies
27969,2010/6/8,43,5677.87,-824.09,130.98,Yukon,Home Office,Furniture
27969,2010/6/8,9,732.72,8.60,83.1,Yukon,Home Office,Technology
27969,2010/6/8,32,687.47,-1533.15,20.98,Yukon,Home Office,Office Supplies
29637,2009/5/25,34,598.19,-6.61,17.98,Yukon,Home Office,Technology
30469,2012/12/25,46,304.26,28.93,7.08,Yukon,Corporate,Office Supplies
31460,2012/8/26,9,990.67,-365.32,110.98,Yukon,Corporate,Office Supplies
31939,2011/6/25,13,1506.8375,-75.01,140.99,Yukon,Small Business,Technology
33826,2010/12/19,13,185.83,58.16,14.34,Yukon,Small Business,Furniture
34151,2011/9/9,26,4097.1445,501.54,205.99,Yukon,Corporate,Technology
34659,2012/11/19,42,259.43,-52.52,5.77,Yukon,Consumer,Office Supplies
35200,2009/2/5,15,150.24,-102.93,9.98,Yukon,Corporate,Furniture
35456,2012/11/1,37,46.37,-19.81,1.26,Yukon,Corporate,Office Supplies
35840,2010/5/29,36,173.08,81.63,4.91,Yukon,Home Office,Office Supplies
35840,2010/5/29,49,3492.6585,1181.81,85.99,Yukon,Home Office,Technology
36069,2009/12/5,13,453.09,107.74,35.94,Yukon,Home Office,Office Supplies
36069,2009/12/5,15,2758.22,966.81,170.98,Yukon,Home Office,Furniture
36069,2009/12/5,20,102.61,-92.01,4.98,Yukon,Home Office,Office Supplies
36640,2011/11/18,18,416.39,119.47,22.24,Yukon,Corporate,Technology
36931,2011/1/19,46,180.56,-15.79,4.28,Yukon,Home Office,Office Supplies
37543,2011/12/31,6,241.85,-4.50,36.55,Yukon,Home Office,Office Supplies
39111,2011/7/25,1,182.4,-114.22,178.47,Yukon,Corporate,Office Supplies
39111,2011/7/25,20,6004.35,1767.56,300.97,Yukon,Corporate,Technology
39139,2010/11/13,6,627.453,-408.25,125.99,Yukon,Home Office,Technology
39139,2010/11/13,50,3000.88,-719.17,58.14,Yukon,Home Office,Furniture
39139,2010/11/13,31,6118.38,2042.58,209.84,Yukon,Home Office,Furniture
39490,2012/8/12,38,456.03,-61.61,11.97,Yukon,Small Business,Office Supplies
39490,2012/8/12,17,2844.64,16.47,159.31,Yukon,Small Business,Furniture
39938,2012/6/10,5,169.27,-41.66,34.58,Yukon,Corporate,Office Supplies
40098,2012/2/5,46,557.35,-9.19,11.5,Yukon,Corporate,Office Supplies
40098,2012/2/5,50,490.87,190.93,9.68,Yukon,Corporate,Office Supplies
41056,2012/3/26,4,137.54,-138.84,34.98,Yukon,Small Business,Technology
42115,2012/2/18,21,673.92,224.71,31.78,Yukon,Home Office,Technology
42115,2012/2/18,19,540.56,-93.46,28.28,Yukon,Home Office,Office Supplies
43459,2011/11/7,26,13905.88,6441.18,574.74,Yukon,Consumer,Technology
45476,2012/4/18,48,1055.98,204.58,21.78,Yukon,Home Office,Office Supplies
45958,2011/5/25,28,17599.39,5513.86,599.99,Yukon,Small Business,Technology
45958,2011/5/25,16,115.34,13.83,6.69,Yukon,Small Business,Office Supplies
47591,2012/1/2,27,279.4,-92.25,10.48,Yukon,Small Business,Office Supplies
49764,2010/10/3,37,395.37,17.15,10.98,Yukon,Home Office,Office Supplies
50118,2010/3/18,19,337.38,-409.79,15.23,Yukon,Corporate,Furniture
50183,2010/5/24,20,116.55,-39.67,5.58,Yukon,Small Business,Office Supplies
50786,2009/10/12,4,487.72,-192.30,119.99,Yukon,Consumer,Technology
50978,2012/3/31,4,816.09,-150.29,210.55,Yukon,Corporate,Office Supplies
50983,2011/6/28,39,3063.1,-1022.02,80.98,Yukon,Home Office,Office Supplies
50983,2011/6/28,15,229.03,-28.58,15.51,Yukon,Home Office,Office Supplies
52002,2009/6/4,11,2489.85,-566.50,218.75,Yukon,Corporate,Furniture
52227,2009/2/12,37,240.52,-164.18,6.48,Yukon,Consumer,Office Supplies
52261,2011/4/21,49,10261.25,611.11,212.6,Yukon,Home Office,Furniture
52743,2010/7/4,46,5699.22,2812.63,150.98,Yukon,Small Business,Technology
53120,2012/5/17,5,22.75,-0.45,4.76,Yukon,Corporate,Office Supplies
53920,2009/3/18,18,433.31,-815.79,20.98,Yukon,Home Office,Office Supplies
54630,2012/8/10,11,73.22,-34.53,6.48,Yukon,Home Office,Office Supplies
55299,2012/3/30,20,22.28,-2.66,1.14,Yukon,Corporate,Office Supplies
55520,2011/5/7,43,525.77,34.63,11.99,Yukon,Small Business,Technology
55653,2010/11/26,34,15152.55,7719.21,500.98,Yukon,Home Office,Technology
56577,2011/11/2,30,7497.08,698.67,296.18,Yukon,Small Business,Furniture
56711,2011/2/6,25,1279.45,558.25,48.04,Yukon,Consumer,Office Supplies
56769,2010/11/29,11,455.59,98.02,37.93,Yukon,Consumer,Furniture
57440,2010/7/23,12,1171.232,-43.25,115.99,Yukon,Home Office,Technology
57889,2010/4/7,39,723.3075,216.70,20.99,Yukon,Consumer,Technology
58564,2012/11/12,49,103.03,-82.63,2.08,Yukon,Home Office,Office Supplies
59072,2009/5/25,12,78.94,-51.70,5.44,Yukon,Corporate,Office Supplies
59072,2009/5/25,22,576.89,175.03,26.38,Yukon,Corporate,Office Supplies
59072,2009/5/25,2,35.666,-112.19,20.99,Yukon,Corporate,Technology
59072,2009/5/25,38,4191.5625,1286.53,125.99,Yukon,Corporate,Technology
59652,2011/1/27,17,312.035,-55.94,20.99,Yukon,Home Office,Technology
59783,2010/8/19,36,77.43,-60.07,2.08,Yukon,Corporate,Office Supplies
195,2010/12/27,34,1315.74,260.87,36.55,Yukon,Home Office,Office Supplies
224,2009/6/17,25,184.86,-33.95,7.38,Yukon,Corporate,Furniture
224,2009/6/17,44,267.85,-65.43,5.98,Yukon,Corporate,Office Supplies
224,2009/6/17,33,528.5,-149.92,15.42,Yukon,Corporate,Office Supplies
263,2009/5/16,25,136.77,-136.25,5.4,Yukon,Corporate,Office Supplies
353,2010/12/30,21,46.94,3.88,2.21,Yukon,Home Office,Office Supplies
417,2009/2/5,39,15260.78,8734.88,500.98,Yukon,Small Business,Technology
417,2009/2/5,3,540.41,-170.98,178.47,Yukon,Small Business,Office Supplies
448,2011/8/20,22,1162.4005,-284.63,65.99,Yukon,Corporate,Technology
871,2011/11/14,17,104.94,-34.97,6.24,Yukon,Home Office,Furniture
929,2012/10/1,21,227.66,-100.16,10.97,Yukon,Corporate,Technology
929,2012/10/1,39,84.33,-64.29,2.08,Yukon,Corporate,Office Supplies
967,2012/6/20,6,90.56,-37.58,13.99,Yukon,Consumer,Technology
967,2012/6/20,42,1634.9,502.42,37.74,Yukon,Consumer,Office Supplies
967,2012/6/20,48,11278.18,1836.81,227.55,Yukon,Consumer,Furniture
1411,2009/12/20,47,6717.9325,1717.89,175.99,Yukon,Small Business,Technology
1575,2011/9/12,26,133.65,56.28,4.98,Yukon,Small Business,Office Supplies
1575,2011/9/12,10,525.674,-147.02,65.99,Yukon,Small Business,Technology
1637,2011/2/7,36,1225.52,-1191.13,35.48,Yukon,Corporate,Office Supplies
1637,2011/2/7,10,1024.29,-95.52,99.99,Yukon,Corporate,Technology
1637,2011/2/7,47,1348.57,19.57,30.98,Yukon,Corporate,Office Supplies
1888,2010/10/30,38,1264.46,-1249.39,31.76,Yukon,Corporate,Furniture
1888,2010/10/30,35,158.25,-114.74,4.57,Yukon,Corporate,Office Supplies
2052,2012/4/12,23,107.93,-68.14,4.13,Yukon,Small Business,Office Supplies
2055,2010/9/3,7,66.41,-32.35,8.74,Yukon,Small Business,Office Supplies
2309,2011/9/3,7,27.01,-1.30,3.8,Yukon,Consumer,Office Supplies
2341,2010/5/29,29,157.49,-58.25,5.78,Yukon,Small Business,Office Supplies
2436,2011/9/10,14,330.21,83.24,22.84,Yukon,Corporate,Office Supplies
2500,2012/8/14,5,22.56,-25.56,3.36,Yukon,Small Business,Office Supplies
2535,2010/5/24,6,82.72,-29.71,14.48,Yukon,Corporate,Technology
2658,2011/9/22,34,229.51,-189.33,6.48,Yukon,Small Business,Office Supplies
